"","867451","867457","494014","494017","494020","494023","494026","867481","867484","867478","867454","839431","839425","839434","867490","839428","494053","494056","494050","494011","839443","867487","926614","926620","867493","867463","957619","685193","833452","685187","823402","834109","840316","494047","821656","867505","867511","685217","995287","685247","685178","821662","833455","834112","823408","839446","840319","685244","995284","1326109","867508","995281","957616","823396","839440","821650","833449","867499","867469","867475","867472","867496","867502","867460","867466","823390","821644","839437","494038","494044","494041","494029","494035","494032"
"Vapb",0,0,-16.20777065,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.90457294,0,0,0,0,0,0,-35.67122545,0,-40.03555157,0,-51.98315746,0,-55.13773406,-37.47760713,-30.55711736,-36.34566178,-18.71880978,-46.29586763,-30.67861087,-38.42547763,-25.43325551,-29.31038526,-32.15847697,-21.81158282,-26.84016147,-35.18648839,-34.58245148,-30.65829491,-33.6777444,-29.81976931,-21.67392021,-39.79497628,-47.85467492,-67.75618614,-23.55224359,-31.04857239,-33.81279882,-31.00698277,-29.38479983,-24.16007499,-28.89021142,-30.228284,-25.26681759,-34.01129175,-33.43452851,-33.42268331,-15.28547147,0,-27.50940822,-17.29684851,-19.02232841,-18.09031408,-21.96151464,-20.86854901,-20.10785855,-15.7531916,-15.17782338
"Gid4",0,0,11.63672924,18.92906899,25.46110053,27.01227978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.70596165,0,0,0,-55.60127216,-54.87691109,0,-60.10915823,-45.34448203,-30.0323749,-33.43452851,-24.07851522,-45.36669903,-45.45578516,-52.51328586,-35.45571227,-34.98729961,-37.02825997,-33.25463071,-37.34157835,-43.2694388,-38.12515727,-43.2694388,-35.97872938,-30.28761116,-37.04307369,-42.10951844,-31.35326983,-55.36853296,-22.516437,-23.33874792,-28.53425252,-30.3668928,-24.02229269,-23.68467175,-27.13085755,-41.71150654,-46.90519522,-19.45358763,-37.47760713,-37.81404565,0,0,0,0,0,-23.04274891,-17.73710069,-16.69237292,0,0,0
"Zrsr1",0,0,16.20777065,17.8223892,0,0,0,0,0,0,0,0,0,0,0,0,-26.40417397,-24.3377693,-31.33205081,-17.13373221,0,-76.60604575,0,0,0,0,-48.07322514,-60.07016195,0,-54.68245896,-50.42711769,-44.49546591,-40.20941061,-29.24575205,-55.76809396,-59.45373905,-45.54522185,-42.10951844,-27.06740867,-32.15847697,-35.34767978,-45.38893781,-47.92393513,-42.12867783,-42.3212351,-42.41781548,-34.71209786,-44.11427361,-34.30084586,0,-34.93449782,-18.34088366,-21.36907382,-25.58775063,-31.54534328,-22.17698118,-21.68915109,-27.13085755,-28.71995175,-28.72886274,-27.64890317,-24.82683284,-21.78089293,0,0,-18.89823302,-19.27554781,-14.40179274,-17.54570657,-22.4129816,-17.26459722,0,0,0
"Bambi",0,0,16.81356115,18.36634991,15.97862699,17.96402883,0,0,0,0,0,0,0,0,0,0,-22.69848692,-16.88402029,-22.68736359,-13.29249878,0,-59.8372427,0,0,0,0,0,0,0,-38.3936113,-38.3936113,-30.0323749,-34.86871927,-18.91746688,-42.71131423,-39.27205322,-53.36008452,-28.18711736,-28.73777926,-28.2300865,-23.93546997,-38.40953786,-39.50664107,-34.58245148,-45.72473708,-35.05352674,-39.40576112,-30.83165301,-22.01896273,0,-39.23907584,-17.62916004,-10.19744289,-17.33240432,-24.84681936,-14.0780034,-20.76567185,-24.55060124,-27.3794074,-22.11880452,-17.0706143,-24.6813636,-24.73398598,0,0,-30.89337461,-24.10358758,-33.84988254,0,-14.56477538,-12.57463043,0,0,0
"Sipa1l1",0,0,11.93035536,15.2126886,0,0,0,0,0,0,0,0,0,0,0,0,-26.16568109,0,-31.76155962,-34.81627452,-36.60402498,-46.27273148,58.06728837,0,-49.67068337,0,-26.81684098,-51.06626358,0,-52.39442523,-43.53390856,-45.45578516,-48.34888556,-30.59750814,-51.95398955,-29.57232504,-20.52654698,-22.60990676,-30.91400343,-22.16636299,-26.00415026,-17.36490969,-32.12500482,-39.0405397,-33.21883907,-32.19181169,-31.39579422,-25.67987468,-34.30084586,0,-11.49240352,-18.78710453,-24.50511912,-28.33358834,-28.89906136,-22.35356182,-19.61415043,-10.13499818,-13.0749377,-11.07885932,-9.192950845,-18.06560706,-19.17185265,0,0,-22.08714705,-10.51208574,-11.10008503,-11.25102384,-20.92041456,-17.10208577,0,-10.30517753,0
"Inpp5k",0,0,14.74082678,13.06206046,0,0,0,0,0,0,0,0,0,0,0,0,-10.33967914,-9.40282649,-19.45358763,0,-67.41088281,0,0,0,0,0,-43.41144499,0,0,-40.26186316,-29.16285119,-33.58003465,-29.11699792,-20.95346654,-39.65861861,-37.62963409,-51.40648133,-22.60990676,-16.73158522,-16.76181792,-29.30110993,-17.62916004,-27.70681754,0,-13.95716268,-12.65534435,-14.83521048,-34.27545124,-20.22637357,-25.35947049,-26.26947225,-11.9226743,-13.31731704,-13.49575019,-13.7114024,0,-12.05920588,-9.448830802,-28.54304863,-21.90964463,-22.11880452,-18.52791972,-17.32591784,-14.80205216,-22.44014092,-20.21312721,-9.222233699,0,-23.04274891,-14.06090057,0,0,0,0
"Phactr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.12045889,-20.28389337,-22.07135227,-14.64300357,-56.93334244,-33.73887461,44.29051032,0,0,0,-33.96139269,0,0,-29.30110993,-36.98388982,-29.33824651,-25.51020408,-25.3496991,-17.991954,-40.24436378,-34.96087878,-18.07618752,-18.91746688,-22.16636299,-16.79830942,-11.47676071,-22.32122927,-15.99242599,-18.49098749,-19.71849871,-20.7889835,-19.40474019,-19.04580516,0,-24.9538354,-11.9226743,-13.31731704,-15.30568514,-15.56793379,-12.58146499,-13.1045111,-10.13499818,-16.67739579,-16.82878395,-17.25816138,-17.21970623,-15.06677595,-13.43316864,-21.87341418,-11.65868047,0,0,0,0,0,0,0,0
"Rhebl1",0,0,11.10674246,14.68243364,11.88444516,0,0,0,0,0,0,0,0,0,0,0,-13.54903395,0,-26.46454809,-10.12170336,-67.90525858,0,0,-28.74273527,0,0,-33.96139269,0,0,-50.20886889,-30.1987075,-32.05826911,-42.77050204,-17.49273177,-29.72404199,-31.67483878,-27.83995367,-17.14324899,-10.97261236,-16.76181792,-26.00415026,-25.85181738,-23.10600109,0,-12.94525194,0,-21.21250689,-42.03305479,-19.56862914,0,-13.29440731,-31.62075333,-29.55344741,-34.27545124,-33.6654996,-19.27554781,-20.99622908,-17.20051326,-23.02555837,-23.2917808,-28.32492083,-20.4450478,-19.17185265,-23.95404656,-31.53459976,-37.96882001,-39.91506075,-27.71511083,0,-12.85727143,0,0,0,0
"Dpp4",0,0,0,19.6224638,16.42321981,15.64945227,24.17900199,0,0,0,0,0,0,0,0,0,0,0,0,-46.71587405,-72.98524238,-47.70173062,0,-26.10734295,-40.13968611,0,-29.25499236,0,0,-27.74833371,-59.9534761,-45.65709694,-46.13439873,-34.6990895,-54.65018417,-67.85549494,-51.40648133,-9.832822354,-20.47208631,-12.61571767,-10.44454053,-45.38893781,-18.71124434,-24.70111649,-27.63240065,-24.7141805,-21.63340891,-31.84895949,-22.01896273,0,-24.41477778,-18.53533762,-26.42678196,-32.11386291,-33.32644587,-27.30673657,-28.02517782,-9.448830802,-49.99200128,-45.23372264,-35.83972475,-42.73102529,-40.79334905,-11.2333045,-20.25726729,-11.22377285,0,0,-10.27432446,-16.53455557,-9.315861745,12.73534925,-13.13984474,0
"Nckap5",-61.05975307,0,-23.2917808,-28.55185016,-22.05558006,-27.01227978,22.17698118,0,0,0,0,0,0,0,0,0,-17.56901108,-12.36821665,0,-36.8516867,-65.55141853,0,0,0,0,0,-36.80773846,0,0,-29.82937597,-47.50638961,-38.58530826,-35.99271507,-25.71553475,-33.6654996,-52.18825347,-46.34220941,-25.43325551,-16.22481098,-25.27371433,-12.83054697,-34.30084586,-28.43801366,-29.4128028,-31.36389013,-24.7141805,-27.85670511,-33.42268331,-25.41929121,0,-40.52586361,-25.3496991,-17.14959939,-32.56522815,-23.6786149,-23.03701588,-21.23196345,-9.448830802,-36.61850113,-39.38899787,-34.26276802,-29.4408592,-24.94711212,-9.638517056,0,0,-12.18605671,-14.40179274,-18.09031408,-17.26459722,-14.16189883,0,-16.42904787,-16.04780963
"Itga1",0,0,0,0,0,0,0,0,0,0,84.4979974,0,0,0,0,0,-14.33498568,-9.608529299,-15.63359848,-17.5290983,-69.58748539,0,0,0,0,0,-49.64405215,0,0,-51.00999796,-57.46267799,-29.53459387,-40.91954399,-21.10621916,-48.24811109,-51.72181937,-58.44125485,-14.72914574,-15.70514532,-15.51320795,-22.19824811,-33.70203358,-30.08115897,-27.36322492,-33.21883907,-37.81404565,-24.05974516,-48.60267315,-28.87219434,0,-52.87312565,-18.53533762,-20.67764788,-30.31736215,-33.6654996,-25.64431337,-23.92310158,-10.63879586,-16.67739579,-15.57579024,-19.17979524,-28.14427883,-21.31005707,0,0,0,0,0,-19.08892384,-13.77459799,-10.45987904,0,-11.00519225,0
"Sema6a",0,0,-16.20777065,-16.17102476,0,-14.41300168,-31.01736973,0,0,0,0,0,0,-44.9923513,0,0,-32.1806234,0,0,-32.77248684,0,0,0,0,0,0,0,0,0,-59.22556649,-51.40648133,-42.53472961,-41.71150654,-23.28592319,-58.18418787,-49.96502448,-42.41781548,-42.10951844,-36.96912339,-44.55970555,-37.49278264,-56.14003571,-49.11784353,-51.09444297,-54.39335096,-54.90945431,-48.29844576,-41.61776579,-39.28871707,0,-48.47544719,-26.94154224,-36.63298874,-42.86914622,-39.69262035,-34.81627452,-27.78982003,-41.97588905,-26.76258377,-22.11880452,-26.39664657,-36.61850113,-42.22473694,-15.47695327,0,0,-14.28416343,-9.971421905,-20.83576417,-16.53455557,-18.44678104,-12.9127896,-11.20613917,-17.93625455
"Svip",0,0,0,0,0,0,0,62.96832693,0,0,0,0,0,-44.9923513,0,0,-29.98374881,0,0,-16.88709961,0,0,0,-29.03920874,0,0,-30.26780958,0,-55.76809396,-50.20886889,-49.91115814,-41.13770435,-40.49041997,-30.15936207,-36.41713645,-32.58815095,-40.95574322,-44.58116,-33.99880324,-36.27446713,-36.46015634,-36.18966278,-52.81281028,-43.28966849,-41.69272462,-46.20346156,-36.72015569,-45.5228297,-39.79497628,0,-37.59907356,-41.39484055,-39.91506075,-42.10951844,-46.52850802,-37.62963409,-46.08847143,-26.12876254,-44.28266511,-33.37449521,-38.15657934,-40.93763561,-37.9999848,0,0,0,0,0,-30.8727733,-28.2300865,-27.64064944,0,-23.80634963,-18.82147455
"Efnb2",0,0,0,0,30.14954173,27.77314892,-38.42547763,0,0,0,0,0,0,0,0,0,-28.71995175,0,0,-14.09940078,0,0,0,-52.55744529,0,0,-32.78409054,0,0,-43.8219776,-39.94950383,0,-22.91738283,-10.35584764,-39.27205322,-34.9740842,-42.92877258,-43.2694388,-27.86508839,-40.20941061,-28.89021142,-56.62001178,-43.55438636,-42.82948725,-64.59197251,-43.43180772,-42.65229,-30.83165301,-32.57668552,-20.81018201,-46.02017524,-30.84192281,-23.85541709,-46.69231631,-40.91954399,-43.00853289,-37.8911312,-41.54342118,-39.42253865,-36.92489476,-28.06765427,-32.61110604,-37.81404565,-15.04718798,0,-35.29378547,0,-14.40179274,-21.90964463,-18.46517468,-14.34160557,-23.79411429,-18.73395905,-23.11743193
"Crebl2",0,0,-36.41713645,-19.6224638,0,33.39857188,-19.7605808,0,0,0,0,0,0,0,0,0,-24.40834179,-27.58316324,-25.01438327,-14.43993277,0,0,0,-42.84894035,0,0,-50.23610972,0,-44.32506228,-40.68613091,-42.51519918,-34.47966734,-24.14759007,-24.9001504,-44.36754071,-39.9840064,-43.63649058,-36.51767455,-25.06856252,-25.27371433,-29.97404248,-24.96056231,-30.69895378,-34.33900843,-25.70839482,-37.81404565,-30.11050556,-35.41502872,-23.60628494,-23.64960742,-22.38588794,-27.99128911,-27.86508839,-24.03476388,-29.23651758,-25.64431337,-21.68915109,-36.30291149,-34.96087878,-38.04682804,-19.93056192,-29.96434243,-21.53288287,-12.99062337,0,0,-18.38458342,-17.15595449,-30.4668125,-23.57623139,-19.70590901,-21.53288287,-12.42625021,-16.84409109
"5930430L01Rik",0,0,0,0,0,0,0,0,0,0,83.35834084,0,0,0,0,0,-26.94154224,-23.48068244,0,-47.45769147,0,0,0,-22.02332711,0,0,0,0,0,-57.07371641,-41.74912118,0,-52.21768509,-28.71104629,-42.39839225,-14.62916529,-15.67059163,-39.9840064,-31.27912869,-40.20941061,-35.64681139,-45.67962141,-36.48889278,-42.73102529,-31.36389013,-28.47299337,-45.18957025,-50.37275841,-36.66199837,0,0,-44.49546591,-37.28143757,-33.27853468,-33.96139269,-38.87692344,-38.795478,-25.16381645,-21.4085086,-20.7007622,-26.18788234,-21.54290269,-22.38047706,0,0,0,0,0,0,-26.76258377,-22.54933795,-11.77121467,-33.39857188,-27.75665188
"Bach2",0,87.28440751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.88709961,0,0,0,-59.35915852,0,0,-30.26780958,0,0,-35.44214071,-41.54342118,0,-43.71852266,-10.20531044,-49.17001023,-45.83791713,-34.96087878,-12.16047941,0,-12.61571767,-9.444029956,-44.68834349,-17.31619722,-27.89867202,-31.05898723,-33.06484678,-21.63340891,-21.67392021,-25.41929121,-33.82721061,-11.11340788,-21.82700787,-35.81200132,-35.05352674,-26.49483881,-22.35356182,-24.78032244,-25.5031777,-25.41929121,-27.89867202,-17.71680049,-36.61850113,-38.42547763,0,0,0,0,0,0,0,0,0,0,0
"Fchsd2",0,86.22771014,-21.1399507,21.63340891,-21.47803227,-18.94068535,19.7605808,0,0,0,0,0,0,0,0,0,0,0,0,-16.68941991,-33.31445514,0,0,-29.03920874,0,0,-27.69852921,0,0,-28.26455625,-26.80131648,-30.95534382,-24.82017781,-14.23588868,-22.9628507,-27.36322492,-35.33419078,-9.510910917,0,-10.85564168,0,-28.71995175,-10.22896516,-20.72392826,-19.46176542,-11.8253071,-15.01794645,-11.75331208,-20.22637357,0,-21.15444011,-14.37054154,-12.32872321,-23.55224359,-19.55623003,-18.48360504,-17.55568664,-18.157652,-18.2111547,-18.13631252,-17.48282313,-17.77455466,-15.30315551,-9.162056625,0,-17.28716048,-9.632500828,-10.34543404,0,-10.67311038,0,-18.27939693,-18.2004157,-18.30831197
"6230424C14Rik",0,72.75584593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.33967914,-9.608529299,0,0,-67.41088281,0,0,0,0,0,0,0,0,-49.61744946,-40.19195679,-35.45571227,-36.73472387,-15.52361141,-47.89914356,-36.04876677,-23.06570959,-22.092417,-12.14293694,-13.49378341,-12.83054697,-33.56786079,-24.21061296,-22.24624817,-25.94585619,-23.01411225,-22.7375046,-37.4624439,-26.94154224,0,-15.71309152,-24.88676522,-28.42928216,-44.07227854,-43.20923641,-35.24005526,-30.93465981,-20.34182401,-36.86635945,-30.02263707,-32.73772499,-33.43452851,-29.80057456,0,0,0,0,0,-18.09031408,-17.26459722,-10.97651465,0,-12.89663604,-9.354414442
"Gucy1a1",0,77.95933641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.11958007,0,0,-30.228284,-41.93821662,-33.76348007,-29.11699792,-12.71611029,-36.41713645,-57.1787981,-40.50813403,-28.48175174,-26.52519894,-26.91022212,-16.79830942,-42.71131423,-31.76155962,-30.13972778,-32.4852517,-35.34767978,-37.08758604,-24.93367642,-22.01896273,0,-24.41477778,-20.22637357,-20.49928048,-25.04821782,-32.06937247,-37.38681143,-23.68467175,-40.49041997,-43.8219776,-43.45218956,-42.90887871,-44.26149692,-42.71131423,0,0,0,0,0,-13.22044833,0,0,0,-10.30517753,-14.2643585
"Myo6",0,48.57717456,14.74082678,17.8223892,17.42038882,21.13030212,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.68956262,0,0,0,-50.28916269,0,0,0,0,0,-42.86914622,-31.19501878,-28.34226115,-22.23556356,-13.94245114,-18.65476741,-49.96502448,-48.45008188,-25.97497052,-22.05032767,-29.76225907,-15.2552974,-27.71511083,-33.3865292,-29.76225907,-25.70839482,-28.98954057,-26.34421349,-17.61239349,-16.73158522,0,-28.46424037,-29.70497024,-20.29723268,-19.01451568,-30.72951878,-23.22761671,-18.6810436,-29.83898882,-32.65690008,-35.17312211,-35.37443843,-34.33900843,-34.45400735,-36.70559907,0,-14.04814017,-16.15691597,-9.568846897,-17.08636474,-13.09157557,-10.64613524,0,-9.978924511,-13.76640611
"Rassf3",0,70.06137376,0,26.05537288,43.0685479,29.37547735,25.91680705,0,0,0,0,0,0,0,0,0,0,0,0,-19.48634008,0,-47.70173062,0,-30.01957276,-41.61776579,0,-43.41144499,0,-62.33248146,0,-51.63528962,-33.3865292,-35.10644273,-16.76788882,-60.34420334,-31.00698277,-34.56954009,-22.092417,-17.29361796,-14.95009658,-12.5135146,-47.3363818,0,-33.44660584,-29.62910289,-32.19181169,-28.71104629,-24.0161773,-33.06484678,0,-28.46424037,-37.2964546,-29.34754537,-36.30291149,-37.8294949,-43.1890818,-32.46247338,-29.83898882,-37.93770629,-34.44119167,-21.1447783,-30.228284,-29.80057456,0,0,-16.65939207,-15.32336906,-10.73491208,0,0,0,0,-11.80721184,0
"Sema3c",85.51247627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.53402884,-10.21993296,0,-23.38579547,0,0,0,0,0,0,0,0,-71.79781735,0,-50.42711769,-27.89867202,-26.2101213,-22.9628507,-60.62002158,-48.8844567,-52.04159164,-14.72914574,-25.5948237,0,-15.2552974,-55.13773406,-23.51635327,-38.48936924,-40.070203,-51.34946391,-27.51758374,-35.05352674,-21.46309635,-55.24251464,-64.59197251,-19.9907243,-13.70531382,-11.30592476,-28.05064825,-21.01052207,-29.08058813,-41.32094807,0,-33.96139269,0,-36.61850113,-36.79311233,0,0,0,0,0,-20.16909772,-20.62706271,-12.57463043,0,-10.6669625,-11.71912538
"Tcim",75.97744989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.6956199,-22.01896273,-39.17267314,0,-31.40644335,0,0,0,0,0,-30.26780958,0,-50.1816576,-45.95165885,-17.85676021,-18.79473146,-23.55224359,-20.27501024,0,-43.78053692,-10.10294905,-25.43325551,-28.73777926,0,-13.81154424,-23.51635327,-26.44942869,-18.40285318,-12.14293694,-19.3844281,-19.59347459,0,-34.30084586,-50.23863351,-47.60363311,-26.94154224,-26.77806341,-36.69105399,-42.69162134,-26.87911923,-25.16381645,-29.54401763,0,0,0,-49.27419116,-45.56722076,0,0,0,0,0,-46.90519522,-28.47299337,-30.52708057,-11.18177996,-17.08951831,0
"Pnisr",70.86469096,0,15.71042544,18.92906899,-14.25557393,12.62259697,0,0,0,0,81.59668391,0,0,0,0,0,-14.93803702,-14.83758776,-21.55794993,-14.27315391,0,-31.64236533,0,0,0,-42.03305479,-39.5741818,0,-55.23641184,-41.82455436,-39.47295708,-34.89500094,-31.9038291,-18.33005836,-29.33824651,-39.27205322,-29.65757365,-23.97886024,-16.22481098,-20.87795997,-18.38093382,-29.18123297,-33.07665846,-29.76225907,-22.48919394,-34.07387215,-26.94154224,-19.40474019,-18.46149302,0,-19.86649714,-11.72209263,-12.14931016,-16.44066236,-12.90202717,-12.93985813,-13.1045111,-14.30840333,-19.09679785,-21.45812233,-19.66831356,-15.30315551,-13.06021805,-15.99242599,0,-13.77869758,-11.44133342,-9.971421905,0,-10.26523309,0,0,0,0
"Vamp4",68.15424669,0,24.63539614,16.75580756,0,12.62259697,0,0,0,0,0,0,0,0,70.11442674,0,0,0,0,0,0,-36.9101754,0,0,0,0,-34.80318797,-39.79497628,-42.79026778,-45.54522185,-27.14676628,-27.25850329,-25.17065705,-13.75822398,-21.98237014,-22.87209467,-24.4598052,-18.07618752,-13.73581091,-17.33564938,-15.99795226,-14.75492077,-26.77806341,-18.81764945,-13.33841972,-15.09379283,-16.78308534,-33.42268331,-23.00839346,-26.87218514,-20.47208631,-12.52028286,-14.80915443,-13.70734275,-15.01794645,-10.55397832,-11.22649453,-26.47968479,-38.69819279,-42.94868491,-22.38588794,-23.58824362,-24.46626836,-16.24188718,-33.31445514,0,0,-10.34543404,0,-11.33357663,-9.163870159,0,0,0
"Dhrs3",0,79.90794605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.09037646,0,0,0,-38.94202312,-49.64405215,0,-33.89945422,0,-21.82186376,-20.5583652,-27.82322237,-13.75822398,-42.71131423,-45.14550396,-42.92877258,-30.32729214,-17.84299591,-21.79114495,-25.58775063,-44.55970555,-19.89630048,-34.33900843,-35.99271507,-56.72407143,-24.19163647,0,-32.16944289,-66.65244748,-32.42836574,-15.33605906,-13.31731704,-20.93460448,-11.56122826,-27.0911672,-20.99622908,-38.64973293,-30.8727733,-25.63721293,-24.53108825,-27.81486426,-28.64016497,-36.70559907,-46.20346156,-41.41335498,-19.27554781,-25.67275453,-38.29832866,-9.343104975,0,0,-11.31697954,-10.6022727
"Cav1",0,89.303256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.04724803,-19.183769,-12.77925875,0,-23.90457294,-45.45578516,-35.33419078,-23.06570959,-26.52519894,-23.12898108,-15.99795226,-32.3266805,-28.43801366,0,-34.63419365,-26.54040511,-17.88428865,-11.96115018,-26.94154224,-49.84349144,-36.88104388,-14.86140256,-14.80915443,-26.12139133,-27.45231533,-27.51758374,-26.03339564,-36.06280698,-47.5551878,-66.82794477,-42.53472961,-34.11153106,-37.02825997,-32.98240059,-52.3647941,-23.43907481,-22.02944014,-13.95085393,0,0,0,0,0,-13.76640611
"Thra",0,74.87271638,0,0,0,0,0,0,75.42046912,0,0,0,0,0,0,0,-18.1826116,0,0,0,0,0,67.5922296,0,0,0,0,0,0,-42.39839225,-25.69412684,0,-28.02517782,0,-30.13972778,-37.86043131,-32.12500482,-41.82455436,-22.96854687,-29.76225907,-17.99545075,-35.09313719,-38.20380968,-30.13972778,-34.46683257,-34.60830322,-33.96139269,-20.76101579,-24.2804489,-61.65152094,-23.67256113,-23.06570959,-16.28181874,-21.19793786,-26.26947225,-24.02229269,-14.91161884,-45.61211458,-29.35685013,-34.1492733,-35.55100503,-27.39560903,-27.68196741,-38.12515727,-43.08859014,-43.63649058,-42.28258296,-24.0161773,-34.1492733,-10.26523309,-9.794376852,0,0,-14.13383612
"G0s2",82.61458643,96.86355799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54.94143243,0,-53.73108666,0,-48.55170271,-34.66012284,-27.18661983,-17.80525326,-58.51512031,-23.42721399,-30.17902196,-44.58116,-24.51809681,-39.64163958,-29.97404248,-60.89911453,-48.60267315,-45.07956543,-58.22077317,-58.58917272,-39.9840064,-27.67369394,-21.46309635,0,-40.52586361,-29.42214899,-16.06446348,-47.45769147,-36.99866805,-30.0323749,-36.57510698,-42.69162134,0,-14.35272099,-14.31061476,-22.81583967,-26.79356097,-33.56786079,-42.65229,-48.83289384,-52.39442523,-45.38893781,0,-16.53455557,-16.89628721,0,0,-15.6441641
"Slc16a11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.36808947,-20.28389337,0,-18.1932634,0,0,0,0,-70.22077411,0,0,-76.10234243,-60.22645146,0,-55.03940822,-49.11784353,-37.87563158,-24.9001504,0,-35.75668292,-51.03811526,-52.18825347,-38.69819279,-52.33519647,-47.26389322,0,-55.6675091,-43.0485243,-41.86237326,-35.97872938,-34.71209786,-46.50513882,-52.04159164,0,-53.17621534,-35.42857953,-32.46247338,-31.01736973,-20.19108846,-44.30385355,0,-32.72615409,-43.73917455,0,-34.01129175,-21.27578093,-25.13661752,-38.87692344,-43.08859014,-43.39110135,-59.41558827,-42.14785467,-19.57276567,-22.87209467,-23.34463214,0,-17.80525326,-22.88339992
"Lrrc26",-85.51247627,0,0,0,0,-19.90485479,0,0,0,0,0,0,0,0,0,0,-14.93803702,-15.41516112,0,0,0,0,0,0,-71.52052639,0,0,-63.70400571,-61.58697312,0,-22.44014092,-28.50805923,-25.17065705,-19.89202608,-37.72161449,0,-30.17902196,-36.51767455,-24.51809681,-29.11699792,-28.52546183,0,-26.77806341,-25.12297697,-34.46683257,-33.6777444,-19.83670425,-27.17066438,-40.93763561,-41.17191746,-39.91506075,-35.77049649,-49.8842685,-24.81352635,-25.15027288,-23.42721399,-20.06863473,-26.12876254,-44.62373269,0,-20.64997873,-26.87911923,-29.30110993,-21.90964463,-45.79257794,-36.40281903,-54.5214651,-34.1997264,0,-16.27323411,-20.12096726,0,0,0
"Gm32819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.95706108,0,0,-56.26258875,-33.63537904,-64.90893277,-36.64748781,0,-58.9240469,-40.6504065,0,-30.73972064,0,-24.46626836,-18.14697599,-24.19163647,-55.00671082,-49.27419116,-30.32729214,-30.50696474,-34.98729961,-33.25463071,-28.47299337,-32.74930408,-28.85419973,-30.85219945,-31.88185858,-27.51758374,-29.99346143,-38.87692344,-51.73252217,-42.96861572,-22.516437,-27.15472764,-27.3794074,-16.54637452,-26.63952987,-20.76567185,-28.89021142,0,0,0,-31.54534328,-31.33205081,-19.42509489,-21.29535378,-35.29378547,-32.78409054,-20.47661366,-16.65639522,-13.09157557,-18.26143805,0,-16.42904787,-22.46191582
"Slco2b1",0,0,0,0,0,0,0,0,0,-89.1313261,0,0,0,0,0,0,-32.46247338,-30.4868754,-36.03473749,0,0,0,0,-58.20044232,-59.79859832,0,0,0,-32.47385854,0,-9.977869086,-21.26600799,-11.00650044,-9.9297569,0,-26.08459757,0,0,-17.84299591,-30.71932368,-39.91506075,0,-47.43337982,0,-21.82700787,-25.53834838,-27.64890317,-32.23664275,-26.01145544,0,-41.13770435,-13.91730338,-12.90918902,-10.57686206,-13.1566137,-9.28412007,-17.80525326,-29.54401763,0,-26.2101213,-19.45358763,-15.04963369,-17.80867781,-32.65690008,-55.13773406,-49.2479833,-48.98790978,-46.5514673,-28.18711736,-16.04224887,-23.84313127,-14.05449772,0,-13.76640611
"ENSMUSG00000023461",0,0,0,0,0,0,0,0,-76.73183757,0,0,0,83.43345348,-59.49193884,0,0,-19.7605808,-14.57165173,0,-21.72977718,0,0,0,0,0,0,0,-48.91027898,-38.7143731,0,-23.78800133,-15.54180279,0,0,-24.91354998,-25.10254389,-37.11732043,-20.63625708,-25.06856252,-21.79114495,-24.45334546,-35.90922149,-20.99622908,-32.34926858,-44.43141123,-54.65018417,-23.19270821,-19.40474019,-40.49041997,0,-29.06233289,-19.54384662,0,-17.33240432,0,-17.11156742,0,-53.85609651,-16.67739579,-21.90964463,-26.63186769,-20.4450478,-39.48979189,-62.04089736,-62.24867099,-51.20747219,-38.52139478,0,-30.4668125,0,0,-46.45847077,-19.14022126,-34.6990895
"Hnrnph3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.635508003,0,-36.9101754,0,0,0,0,-24.10358758,0,-13.97397487,-23.16949412,-32.59962445,-21.52287236,-14.55332922,-10.35584764,0,-34.13668328,-12.30254417,-10.78613679,-10.97261236,-9.505052886,-12.83054697,-40.00128004,-18.01645984,-23.15790449,-21.0678004,-28.47299337,-17.41383634,-11.75331208,-10.92089342,0,0,-18.09738565,-15.03990086,-26.81684098,-21.08699228,-33.6654996,-20.06863473,-16.59971448,-26.76258377,-27.68196741,-31.92562606,-16.42904787,-15.06677595,-30.50696474,-31.53459976,-17.65935805,-14.52825309,-12.67266506,-15.26782824,-9.695991871,0,-10.37555354,0,0
